region_id,vintage_year,growing_season_temp_c,gdd,days_above_30,days_above_35,spring_frost_days,rain_apr_sep_mm,rain_jul_aug_mm,rain_sep_mm,longest_dry_spell_days,water_stress_index,harvest_rain_risk_index,flags,summary,monthly,source_type,confidence
rhone,2016,1.78,0.0,0,0,0,40.1,8.8,6.3,40,57.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2016 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":5.4},{""month"":2,""temperatureC"":0.6,""rainfallMm"":9.1},{""month"":3,""temperatureC"":0.7,""rainfallMm"":6.0},{""month"":4,""temperatureC"":1.1,""rainfallMm"":8.2},{""month"":5,""temperatureC"":1.4,""rainfallMm"":11.3},{""month"":6,""temperatureC"":1.9,""rainfallMm"":5.6},{""month"":7,""temperatureC"":2.2,""rainfallMm"":6.0},{""month"":8,""temperatureC"":2.1,""rainfallMm"":2.8},{""month"":9,""temperatureC"":1.9,""rainfallMm"":6.3},{""month"":10,""temperatureC"":1.2,""rainfallMm"":15.4},{""month"":11,""temperatureC"":0.8,""rainfallMm"":19.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":2.8}]",real,0.95
rhone,2017,1.82,0.0,0,0,0,27.9,6.6,2.2,119,58.0,1.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2017 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":4.8},{""month"":2,""temperatureC"":0.8,""rainfallMm"":5.8},{""month"":3,""temperatureC"":1.0,""rainfallMm"":9.5},{""month"":4,""temperatureC"":1.1,""rainfallMm"":6.2},{""month"":5,""temperatureC"":1.6,""rainfallMm"":7.6},{""month"":6,""temperatureC"":2.1,""rainfallMm"":5.3},{""month"":7,""temperatureC"":2.2,""rainfallMm"":3.2},{""month"":8,""temperatureC"":2.3,""rainfallMm"":3.4},{""month"":9,""temperatureC"":1.6,""rainfallMm"":2.2},{""month"":10,""temperatureC"":1.4,""rainfallMm"":1.5},{""month"":11,""temperatureC"":0.7,""rainfallMm"":8.4},{""month"":12,""temperatureC"":0.4,""rainfallMm"":7.6}]",real,0.95
rhone,2018,1.91,0.0,0,0,0,47.6,12.9,1.1,49,56.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2018 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":15.8},{""month"":2,""temperatureC"":0.2,""rainfallMm"":4.5},{""month"":3,""temperatureC"":0.7,""rainfallMm"":15.4},{""month"":4,""temperatureC"":1.3,""rainfallMm"":11.1},{""month"":5,""temperatureC"":1.6,""rainfallMm"":14.6},{""month"":6,""temperatureC"":2.0,""rainfallMm"":8.0},{""month"":7,""temperatureC"":2.4,""rainfallMm"":3.6},{""month"":8,""temperatureC"":2.3,""rainfallMm"":9.3},{""month"":9,""temperatureC"":1.9,""rainfallMm"":1.1},{""month"":10,""temperatureC"":1.4,""rainfallMm"":19.8},{""month"":11,""temperatureC"":0.9,""rainfallMm"":23.1},{""month"":12,""temperatureC"":0.6,""rainfallMm"":5.1}]",real,0.95
rhone,2019,1.83,0.0,0,0,1,32.9,8.0,3.5,79,58.0,4.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2019 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":3.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":3.8},{""month"":3,""temperatureC"":0.9,""rainfallMm"":3.0},{""month"":4,""temperatureC"":1.1,""rainfallMm"":11.4},{""month"":5,""temperatureC"":1.4,""rainfallMm"":4.4},{""month"":6,""temperatureC"":2.1,""rainfallMm"":5.7},{""month"":7,""temperatureC"":2.4,""rainfallMm"":4.1},{""month"":8,""temperatureC"":2.2,""rainfallMm"":3.9},{""month"":9,""temperatureC"":1.9,""rainfallMm"":3.5},{""month"":10,""temperatureC"":1.5,""rainfallMm"":20.3},{""month"":11,""temperatureC"":0.7,""rainfallMm"":22.6},{""month"":12,""temperatureC"":0.7,""rainfallMm"":11.6}]",real,0.95
rhone,2020,1.87,0.0,0,0,0,38.5,7.5,9.0,76,58.0,9.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2020 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":4.2},{""month"":2,""temperatureC"":0.8,""rainfallMm"":3.0},{""month"":3,""temperatureC"":0.9,""rainfallMm"":4.1},{""month"":4,""temperatureC"":1.3,""rainfallMm"":5.4},{""month"":5,""temperatureC"":1.7,""rainfallMm"":7.3},{""month"":6,""temperatureC"":1.9,""rainfallMm"":9.2},{""month"":7,""temperatureC"":2.3,""rainfallMm"":2.6},{""month"":8,""temperatureC"":2.3,""rainfallMm"":4.8},{""month"":9,""temperatureC"":1.8,""rainfallMm"":9.0},{""month"":10,""temperatureC"":1.2,""rainfallMm"":11.5},{""month"":11,""temperatureC"":0.9,""rainfallMm"":4.8},{""month"":12,""temperatureC"":0.5,""rainfallMm"":13.4}]",real,0.95
rhone,2021,1.72,0.0,0,0,2,50.5,12.1,9.8,40,56.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2021 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":6.2},{""month"":2,""temperatureC"":0.7,""rainfallMm"":5.0},{""month"":3,""temperatureC"":0.8,""rainfallMm"":1.7},{""month"":4,""temperatureC"":1.0,""rainfallMm"":7.3},{""month"":5,""temperatureC"":1.3,""rainfallMm"":14.1},{""month"":6,""temperatureC"":2.0,""rainfallMm"":7.3},{""month"":7,""temperatureC"":2.1,""rainfallMm"":8.4},{""month"":8,""temperatureC"":2.0,""rainfallMm"":3.8},{""month"":9,""temperatureC"":1.8,""rainfallMm"":9.8},{""month"":10,""temperatureC"":1.2,""rainfallMm"":22.0},{""month"":11,""temperatureC"":0.6,""rainfallMm"":4.7},{""month"":12,""temperatureC"":0.5,""rainfallMm"":7.3}]",real,0.95
rhone,2022,1.94,0.0,0,0,5,34.6,8.2,11.6,59,58.0,17.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Vallee du Rhone 2022 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":1.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":4.1},{""month"":3,""temperatureC"":0.8,""rainfallMm"":5.7},{""month"":4,""temperatureC"":1.1,""rainfallMm"":5.5},{""month"":5,""temperatureC"":1.8,""rainfallMm"":2.0},{""month"":6,""temperatureC"":2.2,""rainfallMm"":7.3},{""month"":7,""temperatureC"":2.4,""rainfallMm"":0.8},{""month"":8,""temperatureC"":2.4,""rainfallMm"":7.3},{""month"":9,""temperatureC"":1.7,""rainfallMm"":11.6},{""month"":10,""temperatureC"":1.6,""rainfallMm"":10.3},{""month"":11,""temperatureC"":0.9,""rainfallMm"":10.9},{""month"":12,""temperatureC"":0.6,""rainfallMm"":12.0}]",real,0.95
rhone,2023,1.87,0.0,0,0,1,40.2,7.9,7.2,57,58.0,10.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2023 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":2.2},{""month"":2,""temperatureC"":0.5,""rainfallMm"":2.2},{""month"":3,""temperatureC"":0.9,""rainfallMm"":4.8},{""month"":4,""temperatureC"":1.1,""rainfallMm"":3.6},{""month"":5,""temperatureC"":1.5,""rainfallMm"":8.9},{""month"":6,""temperatureC"":2.0,""rainfallMm"":12.5},{""month"":7,""temperatureC"":2.3,""rainfallMm"":2.8},{""month"":8,""temperatureC"":2.3,""rainfallMm"":5.0},{""month"":9,""temperatureC"":2.0,""rainfallMm"":7.2},{""month"":10,""temperatureC"":1.5,""rainfallMm"":18.8},{""month"":11,""temperatureC"":0.8,""rainfallMm"":8.1},{""month"":12,""temperatureC"":0.6,""rainfallMm"":6.2}]",real,0.95
rhone,2024,1.77,0.0,0,0,0,51.6,7.8,13.7,54,58.0,16.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2024 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":4.4},{""month"":2,""temperatureC"":0.8,""rainfallMm"":8.5},{""month"":3,""temperatureC"":1.0,""rainfallMm"":28.1},{""month"":4,""temperatureC"":1.1,""rainfallMm"":8.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":14.0},{""month"":6,""temperatureC"":1.9,""rainfallMm"":7.5},{""month"":7,""temperatureC"":2.2,""rainfallMm"":4.5},{""month"":8,""temperatureC"":2.3,""rainfallMm"":3.3},{""month"":9,""temperatureC"":1.6,""rainfallMm"":13.7},{""month"":10,""temperatureC"":1.5,""rainfallMm"":24.5},{""month"":11,""temperatureC"":0.9,""rainfallMm"":5.4},{""month"":12,""temperatureC"":0.4,""rainfallMm"":4.4}]",real,0.95
savoie,2000,1.33,0.0,0,0,7,56.6,24.3,9.4,72,53.0,14.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2000 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.3,""rainfallMm"":2.8},{""month"":2,""temperatureC"":0.1,""rainfallMm"":13.9},{""month"":3,""temperatureC"":0.3,""rainfallMm"":8.8},{""month"":4,""temperatureC"":0.6,""rainfallMm"":10.6},{""month"":5,""temperatureC"":1.2,""rainfallMm"":6.9},{""month"":6,""temperatureC"":1.6,""rainfallMm"":5.3},{""month"":7,""temperatureC"":1.4,""rainfallMm"":15.7},{""month"":8,""temperatureC"":1.7,""rainfallMm"":8.6},{""month"":9,""temperatureC"":1.4,""rainfallMm"":9.4},{""month"":10,""temperatureC"":0.8,""rainfallMm"":16.5},{""month"":11,""temperatureC"":0.3,""rainfallMm"":17.7},{""month"":12,""temperatureC"":0.2,""rainfallMm"":6.0}]",real,0.95
savoie,2001,1.22,0.0,0,0,19,80.0,23.4,13.6,18,43.0,18.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2001 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.1,""rainfallMm"":15.1},{""month"":2,""temperatureC"":0.0,""rainfallMm"":4.6},{""month"":3,""temperatureC"":0.4,""rainfallMm"":30.5},{""month"":4,""temperatureC"":0.4,""rainfallMm"":16.4},{""month"":5,""temperatureC"":1.3,""rainfallMm"":9.1},{""month"":6,""temperatureC"":1.3,""rainfallMm"":17.5},{""month"":7,""temperatureC"":1.6,""rainfallMm"":11.5},{""month"":8,""temperatureC"":1.7,""rainfallMm"":11.9},{""month"":9,""temperatureC"":1.0,""rainfallMm"":13.6},{""month"":10,""temperatureC"":1.2,""rainfallMm"":7.9},{""month"":11,""temperatureC"":0.1,""rainfallMm"":5.7},{""month"":12,""temperatureC"":-0.3,""rainfallMm"":6.3}]",real,0.95
savoie,2002,1.25,0.0,0,0,12,62.8,25.3,8.1,21,45.0,9.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2002 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.1,""rainfallMm"":4.0},{""month"":2,""temperatureC"":0.2,""rainfallMm"":12.2},{""month"":3,""temperatureC"":0.4,""rainfallMm"":8.4},{""month"":4,""temperatureC"":0.6,""rainfallMm"":4.1},{""month"":5,""temperatureC"":1.0,""rainfallMm"":15.2},{""month"":6,""temperatureC"":1.7,""rainfallMm"":10.0},{""month"":7,""temperatureC"":1.6,""rainfallMm"":10.9},{""month"":8,""temperatureC"":1.5,""rainfallMm"":14.5},{""month"":9,""temperatureC"":1.2,""rainfallMm"":8.1},{""month"":10,""temperatureC"":0.8,""rainfallMm"":16.8},{""month"":11,""temperatureC"":0.4,""rainfallMm"":24.5},{""month"":12,""temperatureC"":0.1,""rainfallMm"":10.9}]",real,0.95
savoie,2003,1.51,0.0,0,0,13,44.7,15.8,7.1,31,55.0,10.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2003 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.3,""rainfallMm"":13.2},{""month"":2,""temperatureC"":-0.4,""rainfallMm"":5.3},{""month"":3,""temperatureC"":0.4,""rainfallMm"":3.1},{""month"":4,""temperatureC"":0.6,""rainfallMm"":9.3},{""month"":5,""temperatureC"":1.2,""rainfallMm"":6.3},{""month"":6,""temperatureC"":2.0,""rainfallMm"":6.1},{""month"":7,""temperatureC"":1.9,""rainfallMm"":5.8},{""month"":8,""temperatureC"":2.1,""rainfallMm"":10.0},{""month"":9,""temperatureC"":1.3,""rainfallMm"":7.1},{""month"":10,""temperatureC"":0.6,""rainfallMm"":20.5},{""month"":11,""temperatureC"":0.4,""rainfallMm"":6.2},{""month"":12,""temperatureC"":0.0,""rainfallMm"":5.9}]",real,0.95
savoie,2004,1.3,0.0,0,0,13,50.2,24.9,4.3,32,53.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2004 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.2,""rainfallMm"":22.9},{""month"":2,""temperatureC"":-0.0,""rainfallMm"":3.1},{""month"":3,""temperatureC"":0.2,""rainfallMm"":5.8},{""month"":4,""temperatureC"":0.6,""rainfallMm"":6.3},{""month"":5,""temperatureC"":1.0,""rainfallMm"":7.4},{""month"":6,""temperatureC"":1.5,""rainfallMm"":7.2},{""month"":7,""temperatureC"":1.7,""rainfallMm"":6.2},{""month"":8,""temperatureC"":1.7,""rainfallMm"":18.7},{""month"":9,""temperatureC"":1.4,""rainfallMm"":4.3},{""month"":10,""temperatureC"":1.0,""rainfallMm"":14.7},{""month"":11,""temperatureC"":0.2,""rainfallMm"":3.7},{""month"":12,""temperatureC"":-0.1,""rainfallMm"":8.7}]",real,0.95
savoie,2005,1.31,0.0,0,0,11,52.0,19.4,6.4,30,54.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2005 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.3,""rainfallMm"":8.8},{""month"":2,""temperatureC"":-0.5,""rainfallMm"":6.9},{""month"":3,""temperatureC"":0.2,""rainfallMm"":5.6},{""month"":4,""temperatureC"":0.6,""rainfallMm"":12.3},{""month"":5,""temperatureC"":1.2,""rainfallMm"":6.4},{""month"":6,""temperatureC"":1.7,""rainfallMm"":7.5},{""month"":7,""temperatureC"":1.7,""rainfallMm"":7.8},{""month"":8,""temperatureC"":1.5,""rainfallMm"":11.6},{""month"":9,""temperatureC"":1.3,""rainfallMm"":6.4},{""month"":10,""temperatureC"":1.0,""rainfallMm"":8.5},{""month"":11,""temperatureC"":0.2,""rainfallMm"":4.9},{""month"":12,""temperatureC"":-0.4,""rainfallMm"":12.0}]",real,0.95
savoie,2006,1.35,0.0,0,0,10,62.6,25.0,8.0,33,53.0,9.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2006 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.3,""rainfallMm"":3.3},{""month"":2,""temperatureC"":-0.2,""rainfallMm"":8.3},{""month"":3,""temperatureC"":0.0,""rainfallMm"":22.1},{""month"":4,""temperatureC"":0.6,""rainfallMm"":10.4},{""month"":5,""temperatureC"":1.1,""rainfallMm"":14.2},{""month"":6,""temperatureC"":1.6,""rainfallMm"":5.1},{""month"":7,""temperatureC"":2.0,""rainfallMm"":7.8},{""month"":8,""temperatureC"":1.3,""rainfallMm"":17.2},{""month"":9,""temperatureC"":1.5,""rainfallMm"":8.0},{""month"":10,""temperatureC"":1.1,""rainfallMm"":7.8},{""month"":11,""temperatureC"":0.6,""rainfallMm"":6.5},{""month"":12,""temperatureC"":0.1,""rainfallMm"":8.2}]",real,0.95
savoie,2007,1.29,0.0,0,0,5,78.1,34.6,7.7,33,50.0,10.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2007 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":11.6},{""month"":2,""temperatureC"":0.2,""rainfallMm"":14.9},{""month"":3,""temperatureC"":0.2,""rainfallMm"":12.2},{""month"":4,""temperatureC"":1.0,""rainfallMm"":1.6},{""month"":5,""temperatureC"":1.1,""rainfallMm"":19.2},{""month"":6,""temperatureC"":1.4,""rainfallMm"":15.0},{""month"":7,""temperatureC"":1.5,""rainfallMm"":17.3},{""month"":8,""temperatureC"":1.5,""rainfallMm"":17.2},{""month"":9,""temperatureC"":1.1,""rainfallMm"":7.7},{""month"":10,""temperatureC"":0.8,""rainfallMm"":2.1},{""month"":11,""temperatureC"":0.1,""rainfallMm"":5.4},{""month"":12,""temperatureC"":-0.1,""rainfallMm"":15.1}]",real,0.95
savoie,2008,1.23,0.0,0,0,14,73.9,25.1,17.5,33,53.0,22.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2008 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":11.1},{""month"":2,""temperatureC"":0.1,""rainfallMm"":4.3},{""month"":3,""temperatureC"":0.1,""rainfallMm"":14.8},{""month"":4,""temperatureC"":0.5,""rainfallMm"":12.4},{""month"":5,""temperatureC"":1.2,""rainfallMm"":8.4},{""month"":6,""temperatureC"":1.4,""rainfallMm"":10.5},{""month"":7,""temperatureC"":1.6,""rainfallMm"":13.9},{""month"":8,""temperatureC"":1.6,""rainfallMm"":11.2},{""month"":9,""temperatureC"":1.1,""rainfallMm"":17.5},{""month"":10,""temperatureC"":0.8,""rainfallMm"":9.5},{""month"":11,""temperatureC"":0.2,""rainfallMm"":8.7},{""month"":12,""temperatureC"":-0.2,""rainfallMm"":10.7}]",real,0.95
savoie,2009,1.4,0.0,0,0,2,42.1,17.3,3.9,36,55.0,2.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Savoie 2009 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.3,""rainfallMm"":9.0},{""month"":2,""temperatureC"":-0.2,""rainfallMm"":5.6},{""month"":3,""temperatureC"":0.1,""rainfallMm"":8.5},{""month"":4,""temperatureC"":0.7,""rainfallMm"":5.6},{""month"":5,""temperatureC"":1.3,""rainfallMm"":5.9},{""month"":6,""temperatureC"":1.5,""rainfallMm"":9.4},{""month"":7,""temperatureC"":1.7,""rainfallMm"":8.5},{""month"":8,""temperatureC"":1.8,""rainfallMm"":8.8},{""month"":9,""temperatureC"":1.4,""rainfallMm"":3.9},{""month"":10,""temperatureC"":0.8,""rainfallMm"":4.2},{""month"":11,""temperatureC"":0.5,""rainfallMm"":17.9},{""month"":12,""temperatureC"":-0.2,""rainfallMm"":16.4}]",real,0.95
savoie,2010,1.24,0.0,0,0,12,55.1,19.4,6.2,35,54.0,6.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2010 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.4,""rainfallMm"":7.4},{""month"":2,""temperatureC"":-0.3,""rainfallMm"":9.8},{""month"":3,""temperatureC"":0.1,""rainfallMm"":8.9},{""month"":4,""temperatureC"":0.6,""rainfallMm"":3.1},{""month"":5,""temperatureC"":0.9,""rainfallMm"":18.0},{""month"":6,""temperatureC"":1.4,""rainfallMm"":8.3},{""month"":7,""temperatureC"":1.8,""rainfallMm"":6.3},{""month"":8,""temperatureC"":1.5,""rainfallMm"":13.1},{""month"":9,""temperatureC"":1.1,""rainfallMm"":6.2},{""month"":10,""temperatureC"":0.7,""rainfallMm"":5.5},{""month"":11,""temperatureC"":0.2,""rainfallMm"":14.3},{""month"":12,""temperatureC"":-0.3,""rainfallMm"":11.4}]",real,0.95
savoie,2011,1.35,0.0,0,0,4,58.2,23.3,8.3,43,53.0,11.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2011 : gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.1,""rainfallMm"":4.5},{""month"":2,""temperatureC"":0.1,""rainfallMm"":3.2},{""month"":3,""temperatureC"":0.4,""rainfallMm"":5.0},{""month"":4,""temperatureC"":0.9,""rainfallMm"":2.4},{""month"":5,""temperatureC"":1.3,""rainfallMm"":10.5},{""month"":6,""temperatureC"":1.4,""rainfallMm"":13.7},{""month"":7,""temperatureC"":1.4,""rainfallMm"":16.2},{""month"":8,""temperatureC"":1.7,""rainfallMm"":7.1},{""month"":9,""temperatureC"":1.4,""rainfallMm"":8.3},{""month"":10,""temperatureC"":0.8,""rainfallMm"":7.1},{""month"":11,""temperatureC"":0.5,""rainfallMm"":2.0},{""month"":12,""temperatureC"":0.0,""rainfallMm"":28.5}]",real,0.95
savoie,2012,1.31,0.0,0,0,12,69.6,17.7,13.3,30,55.0,18.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Savoie 2012 : pluvieux, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":-0.1,""rainfallMm"":14.5},{""month"":2,""temperatureC"":-0.6,""rainfallMm"":0.8},{""month"":3,""temperatureC"":0.5,""rainfallMm"":2.5},{""month"":4,""temperatureC"":0.6,""rainfallMm"":16.6},{""month"":5,""temperatureC"":1.1,""rainfallMm"":9.6},{""month"":6,""temperatureC"":1.5,""rainfallMm"":12.5},{""month"":7,""temperatureC"":1.6,""rainfallMm"":6.2},{""month"":8,""temperatureC"":1.8,""rainfallMm"":11.4},{""month"":9,""temperatureC"":1.2,""rainfallMm"":13.3},{""month"":10,""temperatureC"":0.9,""rainfallMm"":9.8},{""month"":11,""temperatureC"":0.4,""rainfallMm"":16.1},{""month"":12,""temperatureC"":-0.1,""rainfallMm"":23.5}]",real,0.95
